"﻿""GEO_ID""",NAME,DP05_0068E,DP05_0069E,DP05_0070E,DP05_0071E,DP05_0072E,DP05_0073E,DP05_0074E,DP05_0075E,DP05_0076E,DP05_0081E,DP05_0082E,DP05_0033PE,DP05_0069PE,DP05_0070PE,DP05_0071PE,DP05_0071PM,DP05_0072PE,DP05_0073PE,DP05_0074PE,DP05_0076PE,DP05_0081PE
Geography,Geographic Area Name,Estimate!!Race alone or in combination with one or more other races!!Total population,Estimate!!Race alone or in combination with one or more other races!!Total population!!White,Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent!!RACE!!Total population,Percent!!Race alone or in combination with one or more other races!!Total population!!White,Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Percent!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino
0500000US06037,"Los Angeles County, California",9848406,5010533,927348,266083,1689402,57803,3644809,9848406,4753369,5095037,2477324,9848406,50.9,9.4,2.7,0.1,17.2,0.6,37,48.3,51.7
1400000US06037536102,Census Tract 5361.02; Los Angeles County; California,3405,1709,105,141,35,20,2323,3405,2620,785,546,3405,50.2,3.1,4.1,3.8,1,0.6,68.2,76.9,23.1
1400000US06037536103,Census Tract 5361.03; Los Angeles County; California,5162,2379,137,103,47,0,3825,5162,4909,253,109,5162,46.1,2.7,2,2,0.9,0,74.1,95.1,4.9
1400000US06037536104,Census Tract 5361.04; Los Angeles County; California,3481,2005,173,137,45,0,1526,3481,3134,347,119,3481,57.6,5,3.9,4.7,1.3,0,43.8,90,10
1400000US06037536201,Census Tract 5362.01; Los Angeles County; California,3559,1912,131,329,40,0,1978,3559,3223,336,221,3559,53.7,3.7,9.2,9.4,1.1,0,55.6,90.6,9.4
1400000US06037536202,Census Tract 5362.02; Los Angeles County; California,4214,2505,59,152,64,33,2982,4214,3992,222,171,4214,59.4,1.4,3.6,3.9,1.5,0.8,70.8,94.7,5.3
1400000US06037540000,Census Tract 5400; Los Angeles County; California,6734,3249,199,169,149,0,4706,6734,6373,361,110,6734,48.2,3,2.5,2.2,2.2,0,69.9,94.6,5.4
1400000US06037540101,Census Tract 5401.01; Los Angeles County; California,6345,2450,510,101,5,9,4344,6345,5627,718,191,6345,38.6,8,1.6,1.5,0.1,0.1,68.5,88.7,11.3
1400000US06037540102,Census Tract 5401.02; Los Angeles County; California,5652,2635,695,409,35,7,3385,5652,5002,650,36,5652,46.6,12.3,7.2,6.9,0.6,0.1,59.9,88.5,11.5
1400000US06037540201,Census Tract 5402.01; Los Angeles County; California,2269,801,6,243,62,0,1582,2269,2195,74,25,2269,35.3,0.3,10.7,10.3,2.7,0,69.7,96.7,3.3
1400000US06037540202,Census Tract 5402.02; Los Angeles County; California,7196,4472,387,88,169,48,4195,7196,6455,741,184,7196,62.1,5.4,1.2,1.3,2.3,0.7,58.3,89.7,10.3
1400000US06037540203,Census Tract 5402.03; Los Angeles County; California,5075,2211,432,113,6,0,3274,5075,4567,508,100,5075,43.6,8.5,2.2,2.3,0.1,0,64.5,90,10
1400000US06037540300,Census Tract 5403; Los Angeles County; California,4429,2699,62,78,0,0,2816,4429,4359,70,34,4429,60.9,1.4,1.8,1.8,0,0,63.6,98.4,1.6
1400000US06037540400,Census Tract 5404; Los Angeles County; California,1906,656,132,19,0,0,1221,1906,1742,164,32,1906,34.4,6.9,1,1.7,0,0,64.1,91.4,8.6
1400000US06037540501,Census Tract 5405.01; Los Angeles County; California,5455,2731,608,59,136,11,3015,5455,4305,1150,470,5455,50.1,11.1,1.1,1,2.5,0.2,55.3,78.9,21.1
1400000US06037540502,Census Tract 5405.02; Los Angeles County; California,6765,2923,806,186,0,0,4562,6765,5858,907,47,6765,43.2,11.9,2.7,3,0,0,67.4,86.6,13.4
1400000US06037540600,Census Tract 5406; Los Angeles County; California,4395,1695,975,54,170,0,2655,4395,3227,1168,18,4395,38.6,22.2,1.2,1.8,3.9,0,60.4,73.4,26.6
1400000US06037540700,Census Tract 5407; Los Angeles County; California,3205,716,1201,92,290,0,1663,3205,1968,1237,34,3205,22.3,37.5,2.9,4.2,9,0,51.9,61.4,38.6
1400000US06037540800,Census Tract 5408; Los Angeles County; California,5514,2096,2907,258,100,22,1714,5514,2519,2995,86,5514,38,52.7,4.7,4.6,1.8,0.4,31.1,45.7,54.3
1400000US06037540901,Census Tract 5409.01; Los Angeles County; California,5169,1895,1263,197,58,3,2866,5169,3675,1494,161,5169,36.7,24.4,3.8,3.8,1.1,0.1,55.4,71.1,28.9
1400000US06037540902,Census Tract 5409.02; Los Angeles County; California,4281,835,2335,143,0,3,1799,4281,1998,2283,43,4281,19.5,54.5,3.3,3.2,0,0.1,42,46.7,53.3
1400000US06037541003,Census Tract 5410.03; Los Angeles County; California,4650,891,2709,247,215,37,1219,4650,1364,3286,328,4650,19.2,58.3,5.3,4.1,4.6,0.8,26.2,29.3,70.7
1400000US06037541100,Census Tract 5411; Los Angeles County; California,3108,942,1435,68,192,0,1157,3108,1532,1576,38,3108,30.3,46.2,2.2,2.8,6.2,0,37.2,49.3,50.7
1400000US06037541200,Census Tract 5412; Los Angeles County; California,6074,1057,3630,51,56,0,1840,6074,2277,3797,193,6074,17.4,59.8,0.8,1,0.9,0,30.3,37.5,62.5
1400000US06037541300,Census Tract 5413; Los Angeles County; California,5545,1705,1380,24,140,0,3613,5545,4024,1521,26,5545,30.7,24.9,0.4,0.7,2.5,0,65.2,72.6,27.4
1400000US06037541401,Census Tract 5414.01; Los Angeles County; California,3414,934,463,97,158,0,2134,3414,2726,688,87,3414,27.4,13.6,2.8,3.8,4.6,0,62.5,79.8,20.2
1400000US06037541402,Census Tract 5414.02; Los Angeles County; California,3218,1302,556,274,75,0,1871,3218,2724,494,0,3218,40.5,17.3,8.5,10.2,2.3,0,58.1,84.6,15.4
1400000US06037541500,Census Tract 5415; Los Angeles County; California,5105,2609,802,137,48,0,2701,5105,4251,854,52,5105,51.1,15.7,2.7,2.8,0.9,0,52.9,83.3,16.7
1400000US06037541603,Census Tract 5416.03; Los Angeles County; California,2821,1074,187,0,30,0,2066,2821,2588,233,18,2821,38.1,6.6,0,1.5,1.1,0,73.2,91.7,8.3
1400000US06037541604,Census Tract 5416.04; Los Angeles County; California,5223,2653,588,95,114,0,3463,5223,4611,612,11,5223,50.8,11.3,1.8,1.6,2.2,0,66.3,88.3,11.7
1400000US06037541605,Census Tract 5416.05; Los Angeles County; California,5060,2392,975,215,306,0,2345,5060,3754,1306,27,5060,47.3,19.3,4.2,4.6,6,0,46.3,74.2,25.8
1400000US06037541606,Census Tract 5416.06; Los Angeles County; California,2783,1305,482,42,0,11,1812,2783,2258,525,0,2783,46.9,17.3,1.5,1.8,0,0.4,65.1,81.1,18.9
1400000US06037541700,Census Tract 5417; Los Angeles County; California,5571,2248,759,233,25,14,3818,5571,4696,875,116,5571,40.4,13.6,4.2,4.2,0.4,0.3,68.5,84.3,15.7
1400000US06037541801,Census Tract 5418.01; Los Angeles County; California,5648,1969,1015,272,62,0,3754,5648,4539,1109,59,5648,34.9,18,4.8,4.8,1.1,0,66.5,80.4,19.6
1400000US06037541802,Census Tract 5418.02; Los Angeles County; California,5114,2337,849,92,38,0,3298,5114,4195,919,43,5114,45.7,16.6,1.8,2.2,0.7,0,64.5,82,18
1400000US06037542000,Census Tract 5420; Los Angeles County; California,5241,2355,1386,188,118,0,3073,5241,3736,1505,21,5241,44.9,26.4,3.6,3.9,2.3,0,58.6,71.3,28.7
1400000US06037542103,Census Tract 5421.03; Los Angeles County; California,3288,1659,375,97,17,0,2257,3288,2866,422,30,3288,50.5,11.4,3,4,0.5,0,68.6,87.2,12.8
1400000US06037542104,Census Tract 5421.04; Los Angeles County; California,4050,2813,207,73,26,121,3052,4050,3711,339,11,4050,69.5,5.1,1.8,1.8,0.6,3,75.4,91.6,8.4
1400000US06037542105,Census Tract 5421.05; Los Angeles County; California,5047,2635,454,144,20,0,3641,5047,4573,474,0,5047,52.2,9,2.9,3.9,0.4,0,72.1,90.6,9.4
1400000US06037542106,Census Tract 5421.06; Los Angeles County; California,2319,930,279,49,42,5,1765,2319,1977,342,15,2319,40.1,12,2.1,2,1.8,0.2,76.1,85.3,14.7
1400000US06037542200,Census Tract 5422; Los Angeles County; California,6879,2686,2003,488,8,0,4442,6879,4901,1978,20,6879,39,29.1,7.1,5.6,0.1,0,64.6,71.2,28.8
1400000US06037542401,Census Tract 5424.01; Los Angeles County; California,4370,1281,1489,155,0,64,2165,4370,2709,1661,129,4370,29.3,34.1,3.5,3.2,0,1.5,49.5,62,38
1400000US06037542402,Census Tract 5424.02; Los Angeles County; California,4023,1793,1205,242,9,0,2274,4023,2821,1202,13,4023,44.6,30,6,5.9,0.2,0,56.5,70.1,29.9
1400000US06037542501,Census Tract 5425.01; Los Angeles County; California,4368,1201,1468,30,26,0,2547,4368,2233,2135,0,4368,27.5,33.6,0.7,1.1,0.6,0,58.3,51.1,48.9
1400000US06037542502,Census Tract 5425.02; Los Angeles County; California,4573,2136,1053,0,0,0,2486,4573,3452,1121,47,4573,46.7,23,0,0.9,0,0,54.4,75.5,24.5
1400000US06037542601,Census Tract 5426.01; Los Angeles County; California,3306,1525,365,41,5,0,1971,3306,2918,388,36,3306,46.1,11,1.2,1.9,0.2,0,59.6,88.3,11.7
1400000US06037542602,Census Tract 5426.02; Los Angeles County; California,5249,2070,1514,135,0,0,2864,5249,3818,1431,53,5249,39.4,28.8,2.6,2.2,0,0,54.6,72.7,27.3
1400000US06037542700,Census Tract 5427; Los Angeles County; California,5732,1980,783,11,74,43,4165,5732,4878,854,22,5732,34.5,13.7,0.2,0.3,1.3,0.8,72.7,85.1,14.9
1400000US06037542800,Census Tract 5428; Los Angeles County; California,3230,907,1692,61,13,0,1257,3230,1558,1672,3,3230,28.1,52.4,1.9,2.5,0.4,0,38.9,48.2,51.8
1400000US06037542900,Census Tract 5429; Los Angeles County; California,3535,1166,483,107,13,0,2411,3535,3064,471,0,3535,33,13.7,3,2.3,0.4,0,68.2,86.7,13.3
1400000US06037543000,Census Tract 5430; Los Angeles County; California,4204,880,1639,159,308,0,1930,4204,2291,1913,31,4204,20.9,39,3.8,5.4,7.3,0,45.9,54.5,45.5
1400000US06037543100,Census Tract 5431; Los Angeles County; California,6692,1832,2665,76,166,0,3241,6692,4105,2587,4,6692,27.4,39.8,1.1,1,2.5,0,48.4,61.3,38.7
1400000US06037543201,Census Tract 5432.01; Los Angeles County; California,3525,1260,926,0,27,0,2273,3525,2541,984,57,3525,35.7,26.3,0,1.2,0.8,0,64.5,72.1,27.9
1400000US06037543203,Census Tract 5432.03; Los Angeles County; California,4081,1947,990,132,57,0,2555,4081,3014,1067,20,4081,47.7,24.3,3.2,4.4,1.4,0,62.6,73.9,26.1
1400000US06037543304,Census Tract 5433.04; Los Angeles County; California,6788,874,5588,124,395,9,672,6788,877,5911,151,6788,12.9,82.3,1.8,1.7,5.8,0.1,9.9,12.9,87.1
1400000US06037543305,Census Tract 5433.05; Los Angeles County; California,3803,1515,818,321,163,42,1836,3803,2301,1502,412,3803,39.8,21.5,8.4,6.1,4.3,1.1,48.3,60.5,39.5
1400000US06037543306,Census Tract 5433.06; Los Angeles County; California,6821,2298,1067,360,2784,452,1218,6821,2060,4761,667,6821,33.7,15.6,5.3,5.3,40.8,6.6,17.9,30.2,69.8
1400000US06037543321,Census Tract 5433.21; Los Angeles County; California,5789,977,3079,118,1786,13,403,5789,580,5209,365,5789,16.9,53.2,2,2.1,30.9,0.2,7,10,90
1400000US06037543322,Census Tract 5433.22; Los Angeles County; California,6951,1147,5336,138,574,283,746,6951,891,6060,326,6951,16.5,76.8,2,2.1,8.3,4.1,10.7,12.8,87.2
1400000US06037543400,Census Tract 5434; Los Angeles County; California,3599,878,955,148,552,12,1542,3599,2067,1532,154,3599,24.4,26.5,4.1,3.2,15.3,0.3,42.8,57.4,42.6
1400000US06037543501,Census Tract 5435.01; Los Angeles County; California,6326,1869,448,26,3550,76,834,6326,2166,4160,350,6326,29.5,7.1,0.4,0.6,56.1,1.2,13.2,34.2,65.8
1400000US06037543502,Census Tract 5435.02; Los Angeles County; California,4550,1726,356,233,1534,0,1498,4550,2157,2393,402,4550,37.9,7.8,5.1,3.5,33.7,0,32.9,47.4,52.6
1400000US06037543503,Census Tract 5435.03; Los Angeles County; California,5329,1163,482,49,2353,71,1575,5329,1790,3539,659,5329,21.8,9,0.9,1,44.2,1.3,29.6,33.6,66.4
1400000US06037543601,Census Tract 5436.01; Los Angeles County; California,4531,1733,354,21,1728,138,1778,4531,2279,2252,273,4531,38.2,7.8,0.5,0.7,38.1,3,39.2,50.3,49.7
1400000US06037543603,Census Tract 5436.03; Los Angeles County; California,3795,1281,1363,392,1108,22,685,3795,945,2850,618,3795,33.8,35.9,10.3,7.5,29.2,0.6,18.1,24.9,75.1
1400000US06037543605,Census Tract 5436.05; Los Angeles County; California,4184,1705,274,10,1703,8,1209,4184,1310,2874,786,4184,40.8,6.5,0.2,0.4,40.7,0.2,28.9,31.3,68.7
1400000US06037543606,Census Tract 5436.06; Los Angeles County; California,4051,1428,506,287,1664,13,1097,4051,1302,2749,642,4051,35.3,12.5,7.1,6.7,41.1,0.3,27.1,32.1,67.9
1400000US06037543607,Census Tract 5436.07; Los Angeles County; California,4986,1411,276,0,2638,200,1141,4986,1767,3219,333,4986,28.3,5.5,0,0.8,52.9,4,22.9,35.4,64.6
1400000US06037543701,Census Tract 5437.01; Los Angeles County; California,3040,1090,156,104,1217,5,1157,3040,1554,1486,146,3040,35.9,5.1,3.4,3.3,40,0.2,38.1,51.1,48.9
1400000US06037543703,Census Tract 5437.03; Los Angeles County; California,4207,1713,326,15,1050,62,1862,4207,2403,1804,370,4207,40.7,7.7,0.4,0.5,25,1.5,44.3,57.1,42.9
1400000US06037543704,Census Tract 5437.04; Los Angeles County; California,2936,986,124,160,965,107,937,2936,1619,1317,299,2936,33.6,4.2,5.4,8.5,32.9,3.6,31.9,55.1,44.9
1400000US06037543705,Census Tract 5437.05; Los Angeles County; California,3194,1219,401,48,1230,0,1285,3194,1774,1420,121,3194,38.2,12.6,1.5,2,38.5,0,40.2,55.5,44.5
1400000US06037543801,Census Tract 5438.01; Los Angeles County; California,4470,1595,418,136,2012,97,1090,4470,1649,2821,388,4470,35.7,9.4,3,2.4,45,2.2,24.4,36.9,63.1
1400000US06037543803,Census Tract 5438.03; Los Angeles County; California,4272,1295,302,0,1761,80,1542,4272,1569,2703,394,4272,30.3,7.1,0,1,41.2,1.9,36.1,36.7,63.3
1400000US06037543804,Census Tract 5438.04; Los Angeles County; California,4563,980,290,54,2520,68,1094,4563,1226,3337,473,4563,21.5,6.4,1.2,2,55.2,1.5,24,26.9,73.1
1400000US06037543903,Census Tract 5439.03; Los Angeles County; California,4127,1494,188,306,1531,163,1519,4127,2112,2015,235,4127,36.2,4.6,7.4,6.7,37.1,3.9,36.8,51.2,48.8
1400000US06037543905,Census Tract 5439.05; Los Angeles County; California,4479,1917,743,170,344,0,2181,4479,3409,1070,114,4479,42.8,16.6,3.8,5.2,7.7,0,48.7,76.1,23.9
1400000US06037544001,Census Tract 5440.01; Los Angeles County; California,3968,1826,133,185,828,115,1717,3968,2515,1453,370,3968,46,3.4,4.7,3.1,20.9,2.9,43.3,63.4,36.6
1400000US06037544002,Census Tract 5440.02; Los Angeles County; California,3835,2005,233,98,669,103,1221,3835,2775,1060,137,3835,52.3,6.1,2.6,1.8,17.4,2.7,31.8,72.4,27.6
1400000US06037550101,Census Tract 5501.01; Los Angeles County; California,3958,1247,23,11,349,52,2808,3958,3277,681,277,3958,31.5,0.6,0.3,0.5,8.8,1.3,70.9,82.8,17.2
1400000US06037550201,Census Tract 5502.01; Los Angeles County; California,2923,1036,125,53,327,0,1637,2923,2259,664,252,2923,35.4,4.3,1.8,1.5,11.2,0,56,77.3,22.7
1400000US06037550202,Census Tract 5502.02; Los Angeles County; California,5095,2473,65,188,646,0,2889,5095,4083,1012,437,5095,48.5,1.3,3.7,2.9,12.7,0,56.7,80.1,19.9
1400000US06037550301,Census Tract 5503.01; Los Angeles County; California,4309,2488,295,100,797,107,2023,4309,2836,1473,313,4309,57.7,6.8,2.3,2.6,18.5,2.5,46.9,65.8,34.2
1400000US06037550501,Census Tract 5505.01; Los Angeles County; California,3864,1566,528,314,212,16,1947,3864,2872,992,272,3864,40.5,13.7,8.1,9.3,5.5,0.4,50.4,74.3,25.7
1400000US06037550502,Census Tract 5505.02; Los Angeles County; California,4141,1655,77,37,725,0,2225,4141,2662,1479,837,4141,40,1.9,0.9,1,17.5,0,53.7,64.3,35.7
1400000US06037550601,Census Tract 5506.01; Los Angeles County; California,5993,2953,486,143,619,177,3119,5993,4601,1392,524,5993,49.3,8.1,2.4,2.1,10.3,3,52,76.8,23.2
1400000US06037550602,Census Tract 5506.02; Los Angeles County; California,3830,2229,138,32,274,43,1889,3830,2645,1185,794,3830,58.2,3.6,0.8,1.3,7.2,1.1,49.3,69.1,30.9
1400000US06037550700,Census Tract 5507; Los Angeles County; California,6803,4053,75,224,1084,0,3672,6803,4704,2099,926,6803,59.6,1.1,3.3,3.7,15.9,0,54,69.1,30.9
1400000US06037550801,Census Tract 5508.01; Los Angeles County; California,4773,3199,21,164,151,0,2810,4773,3582,1191,1018,4773,67,0.4,3.4,3.1,3.2,0,58.9,75,25
1400000US06037550802,Census Tract 5508.02; Los Angeles County; California,1938,839,39,215,99,31,965,1938,1620,318,167,1938,43.3,2,11.1,9.6,5.1,1.6,49.8,83.6,16.4
1400000US06037550901,Census Tract 5509.01; Los Angeles County; California,4742,2564,362,147,644,0,1761,4742,3220,1522,572,4742,54.1,7.6,3.1,2.1,13.6,0,37.1,67.9,32.1
1400000US06037550902,Census Tract 5509.02; Los Angeles County; California,5570,2510,136,408,1051,30,2867,5570,3924,1646,477,5570,45.1,2.4,7.3,4.5,18.9,0.5,51.5,70.4,29.6
1400000US06037551001,Census Tract 5510.01; Los Angeles County; California,3237,1788,115,179,221,0,1904,3237,2401,836,546,3237,55.2,3.6,5.5,5.9,6.8,0,58.8,74.2,25.8
1400000US06037551002,Census Tract 5510.02; Los Angeles County; California,4346,2066,69,183,223,0,2342,4346,3188,1158,907,4346,47.5,1.6,4.2,4.6,5.1,0,53.9,73.4,26.6
1400000US06037551101,Census Tract 5511.01; Los Angeles County; California,3950,1769,143,14,334,0,2241,3950,2924,1026,451,3950,44.8,3.6,0.4,0.5,8.5,0,56.7,74,26
1400000US06037551102,Census Tract 5511.02; Los Angeles County; California,5551,2129,466,48,276,197,3855,5551,4559,992,417,5551,38.4,8.4,0.9,1.4,5,3.5,69.4,82.1,17.9
1400000US06037551201,Census Tract 5512.01; Los Angeles County; California,3541,1354,454,215,97,0,2027,3541,2461,1080,537,3541,38.2,12.8,6.1,4.3,2.7,0,57.2,69.5,30.5
1400000US06037551203,Census Tract 5512.03; Los Angeles County; California,4111,2513,34,293,478,0,2093,4111,3266,845,333,4111,61.1,0.8,7.1,5.2,11.6,0,50.9,79.4,20.6
1400000US06037551204,Census Tract 5512.04; Los Angeles County; California,3465,2166,167,82,113,24,1977,3465,2709,756,461,3465,62.5,4.8,2.4,2.6,3.3,0.7,57.1,78.2,21.8
1400000US06037551300,Census Tract 5513; Los Angeles County; California,5670,2444,360,267,583,147,3005,5670,4308,1362,474,5670,43.1,6.3,4.7,3.8,10.3,2.6,53,76,24
1400000US06037551401,Census Tract 5514.01; Los Angeles County; California,4011,2007,176,112,309,0,2186,4011,3381,630,270,4011,50,4.4,2.8,3,7.7,0,54.5,84.3,15.7
1400000US06037551402,Census Tract 5514.02; Los Angeles County; California,5067,2923,211,160,153,0,3363,5067,3941,1126,739,5067,57.7,4.2,3.2,2.2,3,0,66.4,77.8,22.2
1400000US06037551501,Census Tract 5515.01; Los Angeles County; California,4713,3009,200,148,383,33,1690,4713,3525,1188,626,4713,63.8,4.2,3.1,2.7,8.1,0.7,35.9,74.8,25.2
1400000US06037551502,Census Tract 5515.02; Los Angeles County; California,4517,2494,239,177,380,13,2207,4517,3450,1067,451,4517,55.2,5.3,3.9,3.4,8.4,0.3,48.9,76.4,23.6
1400000US06037551700,Census Tract 5517; Los Angeles County; California,6286,2396,141,544,321,29,4089,6286,5238,1048,432,6286,38.1,2.2,8.7,4.9,5.1,0.5,65,83.3,16.7
1400000US06037551801,Census Tract 5518.01; Los Angeles County; California,3315,1482,175,180,343,23,1919,3315,2553,762,248,3315,44.7,5.3,5.4,5.1,10.3,0.7,57.9,77,23
1400000US06037551802,Census Tract 5518.02; Los Angeles County; California,3803,2286,45,365,394,0,1936,3803,2898,905,569,3803,60.1,1.2,9.6,11.5,10.4,0,50.9,76.2,23.8
1400000US06037551900,Census Tract 5519; Los Angeles County; California,5324,2616,119,0,817,0,2642,5324,3376,1948,1072,5324,49.1,2.2,0,0.8,15.3,0,49.6,63.4,36.6
1400000US06037552001,Census Tract 5520.01; Los Angeles County; California,3853,1299,263,156,526,0,2042,3853,2671,1182,377,3853,33.7,6.8,4,2.4,13.7,0,53,69.3,30.7
1400000US06037552002,Census Tract 5520.02; Los Angeles County; California,3391,1202,85,105,650,17,1819,3391,2301,1090,328,3391,35.4,2.5,3.1,2.6,19.2,0.5,53.6,67.9,32.1
1400000US06037552100,Census Tract 5521; Los Angeles County; California,5405,2295,376,84,951,13,2490,5405,3699,1706,481,5405,42.5,7,1.6,1.9,17.6,0.2,46.1,68.4,31.6
1400000US06037552200,Census Tract 5522; Los Angeles County; California,6115,2015,624,152,571,38,3856,6115,4752,1363,253,6115,33,10.2,2.5,2.1,9.3,0.6,63.1,77.7,22.3
1400000US06037552301,Census Tract 5523.01; Los Angeles County; California,4548,895,474,33,771,94,2980,4548,3067,1481,193,4548,19.7,10.4,0.7,0.9,17,2.1,65.5,67.4,32.6
1400000US06037552302,Census Tract 5523.02; Los Angeles County; California,4024,2169,290,79,732,38,1344,4024,1781,2243,1248,4024,53.9,7.2,2,2.8,18.2,0.9,33.4,44.3,55.7
1400000US06037552400,Census Tract 5524; Los Angeles County; California,2318,889,39,194,195,0,1362,2318,1922,396,188,2318,38.4,1.7,8.4,7.2,8.4,0,58.8,82.9,17.1
1400000US06037552601,Census Tract 5526.01; Los Angeles County; California,5187,1825,189,336,99,62,3668,5187,4576,611,259,5187,35.2,3.6,6.5,6.1,1.9,1.2,70.7,88.2,11.8
1400000US06037552602,Census Tract 5526.02; Los Angeles County; California,3520,1142,225,189,1207,84,1381,3520,1922,1598,253,3520,32.4,6.4,5.4,4.5,34.3,2.4,39.2,54.6,45.4
1400000US06037552700,Census Tract 5527; Los Angeles County; California,6593,2282,176,227,1553,19,3875,6593,4378,2215,554,6593,34.6,2.7,3.4,3.3,23.6,0.3,58.8,66.4,33.6
1400000US06037552800,Census Tract 5528; Los Angeles County; California,6332,2327,470,409,611,64,3799,6332,4903,1429,435,6332,36.7,7.4,6.5,4.3,9.6,1,60,77.4,22.6
1400000US06037552900,Census Tract 5529; Los Angeles County; California,6565,3031,280,76,1100,30,3254,6565,3955,2610,1302,6565,46.2,4.3,1.2,1.3,16.8,0.5,49.6,60.2,39.8
1400000US06037553000,Census Tract 5530; Los Angeles County; California,5107,2296,362,175,681,25,2515,5107,3520,1587,836,5107,45,7.1,3.4,4.2,13.3,0.5,49.2,68.9,31.1
1400000US06037553100,Census Tract 5531; Los Angeles County; California,6255,2688,1057,94,832,146,2998,6255,3334,2921,970,6255,43,16.9,1.5,1.3,13.3,2.3,47.9,53.3,46.7
1400000US06037553201,Census Tract 5532.01; Los Angeles County; California,3708,1489,310,75,354,15,2287,3708,2544,1164,447,3708,40.2,8.4,2,1.6,9.5,0.4,61.7,68.6,31.4
1400000US06037553202,Census Tract 5532.02; Los Angeles County; California,3459,1219,368,43,241,0,2132,3459,2534,925,366,3459,35.2,10.6,1.2,0.9,7,0,61.6,73.3,26.7
1400000US06037553300,Census Tract 5533; Los Angeles County; California,3829,2115,179,75,569,8,2345,3829,2612,1217,462,3829,55.2,4.7,2,2.1,14.9,0.2,61.2,68.2,31.8
1400000US06037553400,Census Tract 5534; Los Angeles County; California,3472,1555,196,113,124,98,2327,3472,2787,685,223,3472,44.8,5.6,3.3,3,3.6,2.8,67,80.3,19.7
1400000US06037553502,Census Tract 5535.02; Los Angeles County; California,3629,1909,428,415,304,0,1765,3629,2483,1146,449,3629,52.6,11.8,11.4,8.3,8.4,0,48.6,68.4,31.6
1400000US06037553503,Census Tract 5535.03; Los Angeles County; California,3013,1447,233,119,24,8,2202,3013,2734,279,69,3013,48,7.7,3.9,3,0.8,0.3,73.1,90.7,9.3
1400000US06037553504,Census Tract 5535.04; Los Angeles County; California,4626,2255,474,98,95,0,3275,4626,3815,811,367,4626,48.7,10.2,2.1,2.7,2.1,0,70.8,82.5,17.5
1400000US06037553601,Census Tract 5536.01; Los Angeles County; California,4518,1291,328,77,183,0,3650,4518,3982,536,99,4518,28.6,7.3,1.7,2.3,4.1,0,80.8,88.1,11.9
1400000US06037553602,Census Tract 5536.02; Los Angeles County; California,5026,2117,1020,295,128,0,2416,5026,3797,1229,126,5026,42.1,20.3,5.9,5.2,2.5,0,48.1,75.5,24.5
1400000US06037553701,Census Tract 5537.01; Los Angeles County; California,3925,1617,154,37,118,0,2824,3925,3603,322,44,3925,41.2,3.9,0.9,1.2,3,0,71.9,91.8,8.2
1400000US06037553702,Census Tract 5537.02; Los Angeles County; California,4614,2288,267,77,72,8,3307,4614,4312,302,18,4614,49.6,5.8,1.7,1.9,1.6,0.2,71.7,93.5,6.5
1400000US06037553801,Census Tract 5538.01; Los Angeles County; California,4124,1194,843,47,130,0,2898,4124,2985,1139,182,4124,29,20.4,1.1,1.5,3.2,0,70.3,72.4,27.6
1400000US06037553802,Census Tract 5538.02; Los Angeles County; California,6654,2546,605,23,473,57,4630,6654,5104,1550,531,6654,38.3,9.1,0.3,0.6,7.1,0.9,69.6,76.7,23.3
1400000US06037553901,Census Tract 5539.01; Los Angeles County; California,6492,2678,619,261,281,6,4496,6492,5379,1113,240,6492,41.3,9.5,4,3.5,4.3,0.1,69.3,82.9,17.1
1400000US06037553902,Census Tract 5539.02; Los Angeles County; California,5925,1956,449,457,199,96,4388,5925,5064,861,219,5925,33,7.6,7.7,4.8,3.4,1.6,74.1,85.5,14.5
1400000US06037554001,Census Tract 5540.01; Los Angeles County; California,4342,1738,220,112,692,90,1917,4342,2399,1943,1036,4342,40,5.1,2.6,2.2,15.9,2.1,44.2,55.3,44.7
1400000US06037554002,Census Tract 5540.02; Los Angeles County; California,5739,1885,759,124,514,0,3189,5739,4018,1721,433,5739,32.8,13.2,2.2,2.2,9,0,55.6,70,30
