geoid,name,B01003001,"B01003001, Error"
15000US060372293002,"BG 2, Tract 2293, Los Angeles, CA",924,481
15000US060372293003,"BG 3, Tract 2293, Los Angeles, CA",1734,809
15000US060372294101,"BG 1, Tract 2294.10, Los Angeles, CA",2051,1024
15000US060372294102,"BG 2, Tract 2294.10, Los Angeles, CA",1846,382
15000US060372294201,"BG 1, Tract 2294.20, Los Angeles, CA",1327,428
15000US060372294202,"BG 2, Tract 2294.20, Los Angeles, CA",3284,613
15000US060372311001,"BG 1, Tract 2311, Los Angeles, CA",1327,410
15000US060372311002,"BG 2, Tract 2311, Los Angeles, CA",2080,365
15000US060372312101,"BG 1, Tract 2312.10, Los Angeles, CA",1252,566
15000US060372312102,"BG 2, Tract 2312.10, Los Angeles, CA",3009,658
15000US060372312201,"BG 1, Tract 2312.20, Los Angeles, CA",2637,502
15000US060372312202,"BG 2, Tract 2312.20, Los Angeles, CA",1506,692
15000US060372313011,"BG 1, Tract 2313.01, Los Angeles, CA",2570,416
15000US060372313021,"BG 1, Tract 2313.02, Los Angeles, CA",1830,712
15000US060372313022,"BG 2, Tract 2313.02, Los Angeles, CA",227,181
15000US060372313023,"BG 3, Tract 2313.02, Los Angeles, CA",833,280
15000US060372314001,"BG 1, Tract 2314, Los Angeles, CA",1431,455
15000US060372314002,"BG 2, Tract 2314, Los Angeles, CA",1438,535
15000US060372314003,"BG 3, Tract 2314, Los Angeles, CA",1611,556
15000US060372315001,"BG 1, Tract 2315, Los Angeles, CA",1527,580
15000US060372315002,"BG 2, Tract 2315, Los Angeles, CA",2212,699
15000US060372315003,"BG 3, Tract 2315, Los Angeles, CA",1309,479
15000US060372316011,"BG 1, Tract 2316.01, Los Angeles, CA",1008,377
15000US060372316012,"BG 2, Tract 2316.01, Los Angeles, CA",1222,544
15000US060372316021,"BG 1, Tract 2316.02, Los Angeles, CA",1068,256
15000US060372316022,"BG 2, Tract 2316.02, Los Angeles, CA",802,293
15000US060372316031,"BG 1, Tract 2316.03, Los Angeles, CA",1101,473
15000US060372316032,"BG 2, Tract 2316.03, Los Angeles, CA",1794,327
15000US060372317101,"BG 1, Tract 2317.10, Los Angeles, CA",721,341
15000US060372317102,"BG 2, Tract 2317.10, Los Angeles, CA",1803,669
15000US060372317103,"BG 3, Tract 2317.10, Los Angeles, CA",1502,379
15000US060372317201,"BG 1, Tract 2317.20, Los Angeles, CA",3371,759
15000US060372317202,"BG 2, Tract 2317.20, Los Angeles, CA",735,446
15000US060372317203,"BG 3, Tract 2317.20, Los Angeles, CA",1068,557
15000US060372318001,"BG 1, Tract 2318, Los Angeles, CA",1019,439
15000US060372318002,"BG 2, Tract 2318, Los Angeles, CA",1267,655
15000US060372318003,"BG 3, Tract 2318, Los Angeles, CA",1833,657
15000US060372318004,"BG 4, Tract 2318, Los Angeles, CA",1350,477
15000US060372319011,"BG 1, Tract 2319.01, Los Angeles, CA",3440,1048
15000US060372319021,"BG 1, Tract 2319.02, Los Angeles, CA",1932,628
15000US060372319022,"BG 2, Tract 2319.02, Los Angeles, CA",1275,345
15000US060372321101,"BG 1, Tract 2321.10, Los Angeles, CA",1601,552
15000US060372321102,"BG 2, Tract 2321.10, Los Angeles, CA",1890,456
15000US060372321201,"BG 1, Tract 2321.20, Los Angeles, CA",1685,618
15000US060372321202,"BG 2, Tract 2321.20, Los Angeles, CA",1242,414
15000US060372321203,"BG 3, Tract 2321.20, Los Angeles, CA",2008,688
15000US060372322001,"BG 1, Tract 2322, Los Angeles, CA",1405,434
15000US060372322002,"BG 2, Tract 2322, Los Angeles, CA",1128,486
15000US060372322003,"BG 3, Tract 2322, Los Angeles, CA",1232,307
15000US060372323001,"BG 1, Tract 2323, Los Angeles, CA",1971,555
15000US060372323002,"BG 2, Tract 2323, Los Angeles, CA",1651,528
15000US060372323003,"BG 3, Tract 2323, Los Angeles, CA",1144,524
15000US060372324011,"BG 1, Tract 2324.01, Los Angeles, CA",1215,669
15000US060372324012,"BG 2, Tract 2324.01, Los Angeles, CA",1281,482
15000US060372324013,"BG 3, Tract 2324.01, Los Angeles, CA",1086,376
15000US060372324021,"BG 1, Tract 2324.02, Los Angeles, CA",875,329
15000US060372324022,"BG 2, Tract 2324.02, Los Angeles, CA",2223,448
15000US060372325001,"BG 1, Tract 2325, Los Angeles, CA",2486,779
15000US060372325002,"BG 2, Tract 2325, Los Angeles, CA",1257,529
15000US060372325003,"BG 3, Tract 2325, Los Angeles, CA",1159,672
15000US060372325004,"BG 4, Tract 2325, Los Angeles, CA",520,304
15000US060372326011,"BG 1, Tract 2326.01, Los Angeles, CA",1688,323
15000US060372326021,"BG 1, Tract 2326.02, Los Angeles, CA",2853,711
15000US060372326022,"BG 2, Tract 2326.02, Los Angeles, CA",2671,727
15000US060372327011,"BG 1, Tract 2327.01, Los Angeles, CA",2348,423
15000US060372327021,"BG 1, Tract 2327.02, Los Angeles, CA",2600,898
15000US060372327022,"BG 2, Tract 2327.02, Los Angeles, CA",1814,583
15000US060372328001,"BG 1, Tract 2328, Los Angeles, CA",1856,481
15000US060372328002,"BG 2, Tract 2328, Los Angeles, CA",2328,738
15000US060372340011,"BG 1, Tract 2340.01, Los Angeles, CA",760,234
15000US060372340012,"BG 2, Tract 2340.01, Los Angeles, CA",1045,476
15000US060372340013,"BG 3, Tract 2340.01, Los Angeles, CA",712,266
15000US060372340021,"BG 1, Tract 2340.02, Los Angeles, CA",1850,303
15000US060372340022,"BG 2, Tract 2340.02, Los Angeles, CA",1046,487
15000US060372342001,"BG 1, Tract 2342, Los Angeles, CA",936,348
15000US060372342002,"BG 2, Tract 2342, Los Angeles, CA",506,247
15000US060372342003,"BG 3, Tract 2342, Los Angeles, CA",1163,323
15000US060372343011,"BG 1, Tract 2343.01, Los Angeles, CA",1053,412
15000US060372343012,"BG 2, Tract 2343.01, Los Angeles, CA",726,207
15000US060372343021,"BG 1, Tract 2343.02, Los Angeles, CA",1549,458
15000US060372343022,"BG 2, Tract 2343.02, Los Angeles, CA",910,270
15000US060372345011,"BG 1, Tract 2345.01, Los Angeles, CA",994,261
15000US060372345012,"BG 2, Tract 2345.01, Los Angeles, CA",1776,539
15000US060372345021,"BG 1, Tract 2345.02, Los Angeles, CA",627,232
15000US060372345022,"BG 2, Tract 2345.02, Los Angeles, CA",791,396
15000US060372345023,"BG 3, Tract 2345.02, Los Angeles, CA",1183,502
15000US060372346001,"BG 1, Tract 2346, Los Angeles, CA",1084,389
15000US060372346002,"BG 2, Tract 2346, Los Angeles, CA",959,456
15000US060372346003,"BG 3, Tract 2346, Los Angeles, CA",723,322
15000US060372346004,"BG 4, Tract 2346, Los Angeles, CA",1928,475
15000US060372347001,"BG 1, Tract 2347, Los Angeles, CA",562,300
15000US060372347002,"BG 2, Tract 2347, Los Angeles, CA",726,403
15000US060372347003,"BG 3, Tract 2347, Los Angeles, CA",1555,574
15000US060372347004,"BG 4, Tract 2347, Los Angeles, CA",995,453
15000US060372348001,"BG 1, Tract 2348, Los Angeles, CA",733,289
15000US060372348002,"BG 2, Tract 2348, Los Angeles, CA",1369,470
15000US060372348003,"BG 3, Tract 2348, Los Angeles, CA",753,460
15000US060372348004,"BG 4, Tract 2348, Los Angeles, CA",679,375
15000US060372349011,"BG 1, Tract 2349.01, Los Angeles, CA",919,487
15000US060372349012,"BG 2, Tract 2349.01, Los Angeles, CA",1997,579
15000US060372349021,"BG 1, Tract 2349.02, Los Angeles, CA",978,483
15000US060372349022,"BG 2, Tract 2349.02, Los Angeles, CA",1579,417
15000US060372349023,"BG 3, Tract 2349.02, Los Angeles, CA",1978,692
15000US060372351001,"BG 1, Tract 2351, Los Angeles, CA",1065,465
15000US060372351002,"BG 2, Tract 2351, Los Angeles, CA",1020,387
15000US060372351003,"BG 3, Tract 2351, Los Angeles, CA",992,431
15000US060372351004,"BG 4, Tract 2351, Los Angeles, CA",955,319
15000US060372352011,"BG 1, Tract 2352.01, Los Angeles, CA",1212,653
15000US060372352012,"BG 2, Tract 2352.01, Los Angeles, CA",760,282
15000US060372352013,"BG 3, Tract 2352.01, Los Angeles, CA",908,212
15000US060372352021,"BG 1, Tract 2352.02, Los Angeles, CA",1541,335
15000US060372352022,"BG 2, Tract 2352.02, Los Angeles, CA",1186,291
15000US060372352023,"BG 3, Tract 2352.02, Los Angeles, CA",1160,508
15000US060372360011,"BG 1, Tract 2360.01, Los Angeles, CA",1669,409
15000US060372360012,"BG 2, Tract 2360.01, Los Angeles, CA",1207,490
15000US060372360013,"BG 3, Tract 2360.01, Los Angeles, CA",590,230
15000US060372360014,"BG 4, Tract 2360.01, Los Angeles, CA",597,217
15000US060372361011,"BG 1, Tract 2361.01, Los Angeles, CA",1525,324
15000US060372361012,"BG 2, Tract 2361.01, Los Angeles, CA",1081,357
15000US060372361021,"BG 1, Tract 2361.02, Los Angeles, CA",1410,578
15000US060372361022,"BG 2, Tract 2361.02, Los Angeles, CA",2100,689
15000US060372362031,"BG 1, Tract 2362.03, Los Angeles, CA",2436,678
15000US060372362032,"BG 2, Tract 2362.03, Los Angeles, CA",1179,414
15000US060372362041,"BG 1, Tract 2362.04, Los Angeles, CA",2353,533
15000US060372362042,"BG 2, Tract 2362.04, Los Angeles, CA",1034,368
15000US060372362051,"BG 1, Tract 2362.05, Los Angeles, CA",2298,416
15000US060372362052,"BG 2, Tract 2362.05, Los Angeles, CA",772,553
15000US060372362061,"BG 1, Tract 2362.06, Los Angeles, CA",2169,565
15000US060372362062,"BG 2, Tract 2362.06, Los Angeles, CA",1006,428
15000US060372364001,"BG 1, Tract 2364, Los Angeles, CA",1254,533
15000US060372364002,"BG 2, Tract 2364, Los Angeles, CA",1557,506
15000US060372364003,"BG 3, Tract 2364, Los Angeles, CA",1579,379
15000US060372371011,"BG 1, Tract 2371.01, Los Angeles, CA",1100,488
15000US060372371012,"BG 2, Tract 2371.01, Los Angeles, CA",883,350
15000US060372371013,"BG 3, Tract 2371.01, Los Angeles, CA",1093,557
15000US060372371014,"BG 4, Tract 2371.01, Los Angeles, CA",1060,571
15000US060372371021,"BG 1, Tract 2371.02, Los Angeles, CA",1697,514
15000US060372371022,"BG 2, Tract 2371.02, Los Angeles, CA",2273,529
15000US060372372011,"BG 1, Tract 2372.01, Los Angeles, CA",1308,427
15000US060372372012,"BG 2, Tract 2372.01, Los Angeles, CA",1567,531
15000US060372372013,"BG 3, Tract 2372.01, Los Angeles, CA",891,428
15000US060372372021,"BG 1, Tract 2372.02, Los Angeles, CA",1094,755
15000US060372372022,"BG 2, Tract 2372.02, Los Angeles, CA",722,451
15000US060372372023,"BG 3, Tract 2372.02, Los Angeles, CA",1480,630
15000US060372372024,"BG 4, Tract 2372.02, Los Angeles, CA",1108,453
15000US060372373001,"BG 1, Tract 2373, Los Angeles, CA",1208,736
15000US060372373002,"BG 2, Tract 2373, Los Angeles, CA",1595,1079
15000US060372373003,"BG 3, Tract 2373, Los Angeles, CA",1004,385
15000US060372373004,"BG 4, Tract 2373, Los Angeles, CA",1166,449
15000US060372373005,"BG 5, Tract 2373, Los Angeles, CA",789,446
15000US060372374011,"BG 1, Tract 2374.01, Los Angeles, CA",1136,636
15000US060372374012,"BG 2, Tract 2374.01, Los Angeles, CA",768,474
15000US060372374013,"BG 3, Tract 2374.01, Los Angeles, CA",2002,488
15000US060372374021,"BG 1, Tract 2374.02, Los Angeles, CA",957,344
15000US060372374022,"BG 2, Tract 2374.02, Los Angeles, CA",1771,637
15000US060372374023,"BG 3, Tract 2374.02, Los Angeles, CA",890,410
15000US060372375001,"BG 1, Tract 2375, Los Angeles, CA",1095,290
15000US060372375002,"BG 2, Tract 2375, Los Angeles, CA",1632,546
15000US060372376001,"BG 1, Tract 2376, Los Angeles, CA",1391,708
15000US060372376002,"BG 2, Tract 2376, Los Angeles, CA",1145,437
15000US060372376003,"BG 3, Tract 2376, Los Angeles, CA",853,440
15000US060372376004,"BG 4, Tract 2376, Los Angeles, CA",703,186
15000US060372377101,"BG 1, Tract 2377.10, Los Angeles, CA",2392,1080
15000US060372377102,"BG 2, Tract 2377.10, Los Angeles, CA",1980,610
15000US060372377201,"BG 1, Tract 2377.20, Los Angeles, CA",1496,449
15000US060372377202,"BG 2, Tract 2377.20, Los Angeles, CA",1951,618
15000US060372378001,"BG 1, Tract 2378, Los Angeles, CA",1612,357
15000US060372378002,"BG 2, Tract 2378, Los Angeles, CA",1051,405
15000US060372378003,"BG 3, Tract 2378, Los Angeles, CA",724,385
15000US060372378004,"BG 4, Tract 2378, Los Angeles, CA",773,371
15000US060372379001,"BG 1, Tract 2379, Los Angeles, CA",1148,468
15000US060372379002,"BG 2, Tract 2379, Los Angeles, CA",852,470
15000US060372379003,"BG 3, Tract 2379, Los Angeles, CA",1033,513
15000US060372379004,"BG 4, Tract 2379, Los Angeles, CA",1007,545
15000US060372380001,"BG 1, Tract 2380, Los Angeles, CA",906,424
15000US060372380002,"BG 2, Tract 2380, Los Angeles, CA",872,471
15000US060372380003,"BG 3, Tract 2380, Los Angeles, CA",875,504
15000US060372380004,"BG 4, Tract 2380, Los Angeles, CA",295,204
15000US060372380005,"BG 5, Tract 2380, Los Angeles, CA",1379,789
15000US060372380006,"BG 6, Tract 2380, Los Angeles, CA",1111,406
15000US060372381001,"BG 1, Tract 2381, Los Angeles, CA",2521,860
15000US060372381002,"BG 2, Tract 2381, Los Angeles, CA",1016,620
15000US060372381003,"BG 3, Tract 2381, Los Angeles, CA",796,337
15000US060372381004,"BG 4, Tract 2381, Los Angeles, CA",872,356
15000US060372382001,"BG 1, Tract 2382, Los Angeles, CA",1840,799
15000US060372382002,"BG 2, Tract 2382, Los Angeles, CA",1687,831
15000US060372382003,"BG 3, Tract 2382, Los Angeles, CA",1418,767
15000US060372382004,"BG 4, Tract 2382, Los Angeles, CA",1882,944
15000US060372383101,"BG 1, Tract 2383.10, Los Angeles, CA",2181,514
15000US060372383102,"BG 2, Tract 2383.10, Los Angeles, CA",2921,935
15000US060372383201,"BG 1, Tract 2383.20, Los Angeles, CA",1587,520
15000US060372383202,"BG 2, Tract 2383.20, Los Angeles, CA",1257,622
15000US060372383203,"BG 3, Tract 2383.20, Los Angeles, CA",669,302
15000US060372384001,"BG 1, Tract 2384, Los Angeles, CA",748,378
15000US060372384002,"BG 2, Tract 2384, Los Angeles, CA",1463,547
15000US060372384003,"BG 3, Tract 2384, Los Angeles, CA",1101,421
15000US060372384004,"BG 4, Tract 2384, Los Angeles, CA",1183,348
15000US060372392011,"BG 1, Tract 2392.01, Los Angeles, CA",1511,466
15000US060372392012,"BG 2, Tract 2392.01, Los Angeles, CA",1086,340
15000US060372392013,"BG 3, Tract 2392.01, Los Angeles, CA",803,325
15000US060372392021,"BG 1, Tract 2392.02, Los Angeles, CA",2230,839
15000US060372392022,"BG 2, Tract 2392.02, Los Angeles, CA",1841,966
15000US060372392023,"BG 3, Tract 2392.02, Los Angeles, CA",1314,638
15000US060372393101,"BG 1, Tract 2393.10, Los Angeles, CA",1463,680
15000US060372393102,"BG 2, Tract 2393.10, Los Angeles, CA",1373,671
15000US060372393103,"BG 3, Tract 2393.10, Los Angeles, CA",1185,447
15000US060372393201,"BG 1, Tract 2393.20, Los Angeles, CA",1301,373
15000US060372393202,"BG 2, Tract 2393.20, Los Angeles, CA",1804,452
15000US060372393301,"BG 1, Tract 2393.30, Los Angeles, CA",2118,901
15000US060372393302,"BG 2, Tract 2393.30, Los Angeles, CA",1001,295
15000US060372395011,"BG 1, Tract 2395.01, Los Angeles, CA",1156,362
15000US060372395012,"BG 2, Tract 2395.01, Los Angeles, CA",884,329
15000US060372395013,"BG 3, Tract 2395.01, Los Angeles, CA",1543,374
15000US060372395021,"BG 1, Tract 2395.02, Los Angeles, CA",1351,377
15000US060372395022,"BG 2, Tract 2395.02, Los Angeles, CA",1352,495
15000US060372395023,"BG 3, Tract 2395.02, Los Angeles, CA",988,372
15000US060372396011,"BG 1, Tract 2396.01, Los Angeles, CA",2122,543
15000US060372396012,"BG 2, Tract 2396.01, Los Angeles, CA",1631,407
15000US060372396021,"BG 1, Tract 2396.02, Los Angeles, CA",2165,548
15000US060372396022,"BG 2, Tract 2396.02, Los Angeles, CA",1588,417
15000US060372397011,"BG 1, Tract 2397.01, Los Angeles, CA",2007,538
15000US060372397012,"BG 2, Tract 2397.01, Los Angeles, CA",2014,867
15000US060372397021,"BG 1, Tract 2397.02, Los Angeles, CA",873,343
15000US060372397022,"BG 2, Tract 2397.02, Los Angeles, CA",1642,588
15000US060372397023,"BG 3, Tract 2397.02, Los Angeles, CA",2172,834
15000US060372398011,"BG 1, Tract 2398.01, Los Angeles, CA",1587,485
15000US060372398012,"BG 2, Tract 2398.01, Los Angeles, CA",1030,307
15000US060372398013,"BG 3, Tract 2398.01, Los Angeles, CA",1557,509
15000US060372398021,"BG 1, Tract 2398.02, Los Angeles, CA",1580,880
15000US060372398022,"BG 2, Tract 2398.02, Los Angeles, CA",1638,563
15000US060372398023,"BG 3, Tract 2398.02, Los Angeles, CA",1049,373
15000US060372398024,"BG 4, Tract 2398.02, Los Angeles, CA",1159,451
15000US060372400101,"BG 1, Tract 2400.10, Los Angeles, CA",2196,561
15000US060372400102,"BG 2, Tract 2400.10, Los Angeles, CA",1766,370
15000US060372400201,"BG 1, Tract 2400.20, Los Angeles, CA",1773,534
15000US060372400202,"BG 2, Tract 2400.20, Los Angeles, CA",2222,780
15000US060372400203,"BG 3, Tract 2400.20, Los Angeles, CA",1371,509
15000US060372402001,"BG 1, Tract 2402, Los Angeles, CA",861,364
15000US060372402002,"BG 2, Tract 2402, Los Angeles, CA",3214,974
15000US060372402003,"BG 3, Tract 2402, Los Angeles, CA",1662,655
15000US060372403011,"BG 1, Tract 2403.01, Los Angeles, CA",1211,374
15000US060372403012,"BG 2, Tract 2403.01, Los Angeles, CA",1659,516
15000US060372403021,"BG 1, Tract 2403.02, Los Angeles, CA",1916,517
15000US060372403022,"BG 2, Tract 2403.02, Los Angeles, CA",1097,402
15000US060372404011,"BG 1, Tract 2404.01, Los Angeles, CA",1358,465
15000US060372404012,"BG 2, Tract 2404.01, Los Angeles, CA",2901,807
15000US060372404013,"BG 3, Tract 2404.01, Los Angeles, CA",1652,623
15000US060372404021,"BG 1, Tract 2404.02, Los Angeles, CA",1680,483
15000US060372404022,"BG 2, Tract 2404.02, Los Angeles, CA",1423,658
15000US060372404023,"BG 3, Tract 2404.02, Los Angeles, CA",801,450
15000US060372405001,"BG 1, Tract 2405, Los Angeles, CA",1346,494
15000US060372405002,"BG 2, Tract 2405, Los Angeles, CA",1475,657
15000US060372405003,"BG 3, Tract 2405, Los Angeles, CA",2217,951
15000US060372405004,"BG 4, Tract 2405, Los Angeles, CA",1377,607
15000US060372406001,"BG 1, Tract 2406, Los Angeles, CA",906,422
15000US060372406002,"BG 2, Tract 2406, Los Angeles, CA",1481,748
15000US060372406003,"BG 3, Tract 2406, Los Angeles, CA",1331,540
15000US060372406004,"BG 4, Tract 2406, Los Angeles, CA",1089,351
15000US060372407001,"BG 1, Tract 2407, Los Angeles, CA",1709,524
15000US060372407002,"BG 2, Tract 2407, Los Angeles, CA",688,305
15000US060372407003,"BG 3, Tract 2407, Los Angeles, CA",1476,560
15000US060372407004,"BG 4, Tract 2407, Los Angeles, CA",1564,554
15000US060372407005,"BG 5, Tract 2407, Los Angeles, CA",992,473
15000US060372408001,"BG 1, Tract 2408, Los Angeles, CA",958,300
15000US060372408002,"BG 2, Tract 2408, Los Angeles, CA",2073,549
15000US060372408003,"BG 3, Tract 2408, Los Angeles, CA",1718,741
15000US060372409011,"BG 1, Tract 2409.01, Los Angeles, CA",1243,406
15000US060372409012,"BG 2, Tract 2409.01, Los Angeles, CA",1260,473
15000US060372409021,"BG 1, Tract 2409.02, Los Angeles, CA",1344,471
15000US060372409022,"BG 2, Tract 2409.02, Los Angeles, CA",2270,1071
15000US060372410011,"BG 1, Tract 2410.01, Los Angeles, CA",654,313
15000US060372410012,"BG 2, Tract 2410.01, Los Angeles, CA",1607,778
15000US060372410013,"BG 3, Tract 2410.01, Los Angeles, CA",2196,821
15000US060372410021,"BG 1, Tract 2410.02, Los Angeles, CA",1869,638
15000US060372410022,"BG 2, Tract 2410.02, Los Angeles, CA",1037,469
15000US060372410023,"BG 3, Tract 2410.02, Los Angeles, CA",924,388
15000US060372411101,"BG 1, Tract 2411.10, Los Angeles, CA",2032,766
15000US060372411102,"BG 2, Tract 2411.10, Los Angeles, CA",1553,430
15000US060372411201,"BG 1, Tract 2411.20, Los Angeles, CA",1199,522
15000US060372411202,"BG 2, Tract 2411.20, Los Angeles, CA",894,476
15000US060372411203,"BG 3, Tract 2411.20, Los Angeles, CA",814,437
15000US060372411204,"BG 4, Tract 2411.20, Los Angeles, CA",1338,602
15000US060372412011,"BG 1, Tract 2412.01, Los Angeles, CA",1354,357
15000US060372412012,"BG 2, Tract 2412.01, Los Angeles, CA",863,292
15000US060372412013,"BG 3, Tract 2412.01, Los Angeles, CA",930,518
15000US060372412021,"BG 1, Tract 2412.02, Los Angeles, CA",560,245
15000US060372412022,"BG 2, Tract 2412.02, Los Angeles, CA",1246,827
15000US060372412023,"BG 3, Tract 2412.02, Los Angeles, CA",1050,501
15000US060372412024,"BG 4, Tract 2412.02, Los Angeles, CA",929,328
15000US060372412025,"BG 5, Tract 2412.02, Los Angeles, CA",1040,408
15000US060372413001,"BG 1, Tract 2413, Los Angeles, CA",815,252
15000US060372413002,"BG 2, Tract 2413, Los Angeles, CA",1563,312
15000US060372414001,"BG 1, Tract 2414, Los Angeles, CA",1724,496
15000US060372414002,"BG 2, Tract 2414, Los Angeles, CA",2177,438
15000US060372420001,"BG 1, Tract 2420, Los Angeles, CA",1375,502
15000US060372420002,"BG 2, Tract 2420, Los Angeles, CA",1868,616
15000US060372420003,"BG 3, Tract 2420, Los Angeles, CA",918,459
15000US060372421001,"BG 1, Tract 2421, Los Angeles, CA",2402,518
15000US060372422011,"BG 1, Tract 2422.01, Los Angeles, CA",2599,667
15000US060372422012,"BG 2, Tract 2422.01, Los Angeles, CA",1405,503
15000US060372422021,"BG 1, Tract 2422.02, Los Angeles, CA",1053,333
15000US060372422022,"BG 2, Tract 2422.02, Los Angeles, CA",1676,469
15000US060372423001,"BG 1, Tract 2423, Los Angeles, CA",2896,858
15000US060372423002,"BG 2, Tract 2423, Los Angeles, CA",1153,391
15000US060372423003,"BG 3, Tract 2423, Los Angeles, CA",802,417
15000US060372426001,"BG 1, Tract 2426, Los Angeles, CA",1472,654
15000US060372426002,"BG 2, Tract 2426, Los Angeles, CA",2069,695
15000US060372426003,"BG 3, Tract 2426, Los Angeles, CA",1173,720
15000US060372427001,"BG 1, Tract 2427, Los Angeles, CA",564,321
15000US060372427002,"BG 2, Tract 2427, Los Angeles, CA",2159,759
15000US060372427003,"BG 3, Tract 2427, Los Angeles, CA",2000,682
15000US060372430011,"BG 1, Tract 2430.01, Los Angeles, CA",2278,759
15000US060372430012,"BG 2, Tract 2430.01, Los Angeles, CA",968,311
15000US060372430021,"BG 1, Tract 2430.02, Los Angeles, CA",1349,424
15000US060372430022,"BG 2, Tract 2430.02, Los Angeles, CA",1372,420
15000US060372431001,"BG 1, Tract 2431, Los Angeles, CA",2317,652
15000US060372431002,"BG 2, Tract 2431, Los Angeles, CA",2027,654
15000US060372431003,"BG 3, Tract 2431, Los Angeles, CA",842,341
15000US060372611021,"BG 1, Tract 2611.02, Los Angeles, CA",546,218
15000US060372611022,"BG 2, Tract 2611.02, Los Angeles, CA",1623,555
15000US060372611023,"BG 3, Tract 2611.02, Los Angeles, CA",1821,463
15000US060372611031,"BG 1, Tract 2611.03, Los Angeles, CA",1722,443
15000US060372611041,"BG 1, Tract 2611.04, Los Angeles, CA",1672,372
15000US060372612001,"BG 1, Tract 2612, Los Angeles, CA",2494,413
15000US060372612002,"BG 2, Tract 2612, Los Angeles, CA",1386,474
15000US060372621001,"BG 1, Tract 2621, Los Angeles, CA",786,345
15000US060372621002,"BG 2, Tract 2621, Los Angeles, CA",374,249
15000US060372621003,"BG 3, Tract 2621, Los Angeles, CA",1561,405
15000US060372622001,"BG 1, Tract 2622, Los Angeles, CA",1171,358
15000US060372622002,"BG 2, Tract 2622, Los Angeles, CA",2647,770
15000US060372622003,"BG 3, Tract 2622, Los Angeles, CA",812,250
15000US060372623011,"BG 1, Tract 2623.01, Los Angeles, CA",2976,221
15000US060372623021,"BG 1, Tract 2623.02, Los Angeles, CA",1541,363
15000US060372623022,"BG 2, Tract 2623.02, Los Angeles, CA",1399,333
15000US060372623031,"BG 1, Tract 2623.03, Los Angeles, CA",1193,231
15000US060372623032,"BG 2, Tract 2623.03, Los Angeles, CA",855,411
15000US060372623033,"BG 3, Tract 2623.03, Los Angeles, CA",776,260
15000US060372624001,"BG 1, Tract 2624, Los Angeles, CA",913,360
15000US060372624002,"BG 2, Tract 2624, Los Angeles, CA",1980,350
15000US060372625011,"BG 1, Tract 2625.01, Los Angeles, CA",966,329
15000US060372625012,"BG 2, Tract 2625.01, Los Angeles, CA",886,364
15000US060372625013,"BG 3, Tract 2625.01, Los Angeles, CA",1880,641
15000US060372626011,"BG 1, Tract 2626.01, Los Angeles, CA",1070,291
15000US060372626012,"BG 2, Tract 2626.01, Los Angeles, CA",2348,409
15000US060372626041,"BG 1, Tract 2626.04, Los Angeles, CA",751,446
15000US060372626042,"BG 2, Tract 2626.04, Los Angeles, CA",1845,1044
15000US060372626043,"BG 3, Tract 2626.04, Los Angeles, CA",1325,336
15000US060372626044,"BG 4, Tract 2626.04, Los Angeles, CA",489,219
15000US060372626045,"BG 5, Tract 2626.04, Los Angeles, CA",1474,530
15000US060372627041,"BG 1, Tract 2627.04, Los Angeles, CA",1520,350
15000US060372627042,"BG 2, Tract 2627.04, Los Angeles, CA",2075,386
15000US060372627061,"BG 1, Tract 2627.06, Los Angeles, CA",1812,503
15000US060372627062,"BG 2, Tract 2627.06, Los Angeles, CA",808,212
15000US060372627063,"BG 3, Tract 2627.06, Los Angeles, CA",763,200
15000US060372628021,"BG 1, Tract 2628.02, Los Angeles, CA",1515,340
15000US060372628022,"BG 2, Tract 2628.02, Los Angeles, CA",897,316
15000US060372628023,"BG 3, Tract 2628.02, Los Angeles, CA",1224,388
15000US060372640001,"BG 1, Tract 2640, Los Angeles, CA",718,289
15000US060372640002,"BG 2, Tract 2640, Los Angeles, CA",1451,310
15000US060372640003,"BG 3, Tract 2640, Los Angeles, CA",914,315
15000US060372641021,"BG 1, Tract 2641.02, Los Angeles, CA",1014,237
15000US060372641022,"BG 2, Tract 2641.02, Los Angeles, CA",1951,337
15000US060372641031,"BG 1, Tract 2641.03, Los Angeles, CA",1528,282
15000US060372641032,"BG 2, Tract 2641.03, Los Angeles, CA",1220,346
15000US060372643031,"BG 1, Tract 2643.03, Los Angeles, CA",1462,240
15000US060372643032,"BG 2, Tract 2643.03, Los Angeles, CA",1240,350
15000US060372643041,"BG 1, Tract 2643.04, Los Angeles, CA",716,365
15000US060372643042,"BG 2, Tract 2643.04, Los Angeles, CA",1548,281
15000US060372643051,"BG 1, Tract 2643.05, Los Angeles, CA",1078,303
15000US060372643052,"BG 2, Tract 2643.05, Los Angeles, CA",1519,581
15000US060372643053,"BG 3, Tract 2643.05, Los Angeles, CA",1929,1454
15000US060372643061,"BG 1, Tract 2643.06, Los Angeles, CA",1694,245
15000US060372651001,"BG 1, Tract 2651, Los Angeles, CA",1299,294
15000US060372651002,"BG 2, Tract 2651, Los Angeles, CA",1002,365
15000US060372652011,"BG 1, Tract 2652.01, Los Angeles, CA",1404,587
15000US060372652012,"BG 2, Tract 2652.01, Los Angeles, CA",1087,326
15000US060372652031,"BG 1, Tract 2652.03, Los Angeles, CA",717,300
